5 5
55 55
0 0
0 1
0 2
0 3
0 4
0 5
0 6
0 7
0 8
0 9
0 10
0 11
0 12
0 13
0 14
0 15
0 16
0 17
0 18
0 19
0 20
0 21
0 22
0 23
0 24
0 25
0 26
0 27
0 28
0 29
0 30
0 31
0 32
0 33
0 34
0 35
0 36
0 37
0 38
0 39
0 40
0 41
0 42
0 43
0 44
0 45
0 46
0 47
0 48
0 49
0 50
0 51
0 52
0 53
0 54
0 55
0 56
0 57
0 58
0 59
0 60
1 0
1 60
2 0
2 60
3 0
3 60
4 0
4 60
5 0
5 60
6 0
6 60
7 0
7 60
8 0
8 60
9 0
9 60
10 0
10 60
11 0
11 60
12 0
12 60
13 0
13 60
14 0
14 60
15 0
15 60
16 0
16 60
17 0
17 60
18 0
18 60
19 0
19 60
20 0
20 60
21 0
21 60
22 0
22 60
23 0
23 60
24 0
24 60
25 0
25 60
26 0
26 60
27 0
27 60
28 0
28 60
29 0
29 60
30 0
30 60
31 0
31 60
32 0
32 60
33 0
33 60
34 0
34 60
35 0
35 60
36 0
36 60
37 0
37 60
38 0
38 60
39 0
39 60
40 0
40 60
41 0
41 60
42 0
42 60
43 0
43 60
44 0
44 60
45 0
45 60
46 0
46 60
47 0
47 60
48 0
48 60
49 0
49 60
50 0
50 60
51 0
51 60
52 0
52 60
53 0
53 60
54 0
54 60
55 0
55 60
56 0
56 60
57 0
57 60
58 0
58 60
59 0
59 60
60 0
60 1
60 2
60 3
60 4
60 5
60 6
60 7
60 8
60 9
60 10
60 11
60 12
60 13
60 14
60 15
60 16
60 17
60 18
60 19
60 20
60 21
60 22
60 23
60 24
60 25
60 26
60 27
60 28
60 29
60 30
60 31
60 32
60 33
60 34
60 35
60 36
60 37
60 38
60 39
60 40
60 41
60 42
60 43
60 44
60 45
60 46
60 47
60 48
60 49
60 50
60 51
60 52
60 53
60 54
60 55
60 56
60 57
60 58
60 59
60 60
